id,neighbourhood_group,room_type,price
35717460,Bronx,Private room,80
35717508,Manhattan,Entire home/apt,249
35717719,Manhattan,Entire home/apt,400
35717735,Manhattan,Entire home/apt,399
35717846,Queens,Shared room,30
35718061,Queens,Shared room,30
35718147,Brooklyn,Private room,45
35718438,Manhattan,Entire home/apt,295
35718516,Manhattan,Entire home/apt,449
35718849,Manhattan,Entire home/apt,249
35719112,Brooklyn,Private room,48
35719162,Manhattan,Entire home/apt,400
35720262,Queens,Private room,149
35720329,Brooklyn,Entire home/apt,350
35721596,Queens,Private room,125
35726476,Brooklyn,Private room,120
35726877,Manhattan,Entire home/apt,249
35727309,Manhattan,Entire home/apt,299
35728246,Brooklyn,Entire home/apt,195
35728640,Brooklyn,Private room,101
35729594,Brooklyn,Private room,40
35729630,Manhattan,Private room,90
35732634,Brooklyn,Private room,35
35732847,Staten Island,Private room,50
35733228,Queens,Private room,70
35734363,Manhattan,Entire home/apt,400
35734937,Queens,Private room,59
35735657,Manhattan,Entire home/apt,290
35735822,Brooklyn,Private room,48
35736396,Queens,Entire home/apt,85
35736648,Queens,Entire home/apt,75
35736834,Brooklyn,Private room,60
35737107,Bronx,Private room,80
35737368,Manhattan,Private room,95
35738384,Brooklyn,Entire home/apt,225
35738942,Queens,Entire home/apt,150
35738953,Brooklyn,Private room,90
35739486,Queens,Private room,50
35739927,Manhattan,Entire home/apt,175
35740337,Manhattan,Entire home/apt,249
35740429,Manhattan,Entire home/apt,399
35740468,Manhattan,Entire home/apt,380
35740661,Manhattan,Entire home/apt,399
35740716,Queens,Entire home/apt,79
35740944,Brooklyn,Entire home/apt,649
35741117,Brooklyn,Entire home/apt,160
35741268,Manhattan,Entire home/apt,380
35742470,Manhattan,Entire home/apt,450
35742633,Brooklyn,Entire home/apt,198
35742909,Brooklyn,Private room,200
35743508,Queens,Entire home/apt,195
35744074,Brooklyn,Entire home/apt,140
35744269,Brooklyn,Private room,55
35744524,Brooklyn,Private room,59
35744751,Queens,Private room,65
35745348,Manhattan,Private room,125
35745881,Queens,Private room,70
35747359,Brooklyn,Private room,85
35752161,Manhattan,Entire home/apt,115
35753330,Brooklyn,Private room,50
35754234,Brooklyn,Private room,50
35754565,Brooklyn,Private room,58
35754614,Manhattan,Entire home/apt,200
35756536,Manhattan,Entire home/apt,280
35757257,Manhattan,Entire home/apt,379
35757611,Manhattan,Entire home/apt,200
35758732,Brooklyn,Private room,175
35760845,Manhattan,Private room,150
35762030,Manhattan,Private room,70
35762202,Brooklyn,Entire home/apt,80
35763026,Queens,Private room,65
35763126,Manhattan,Entire home/apt,260
35765145,Manhattan,Private room,50
35766124,Manhattan,Private room,160
35766431,Brooklyn,Entire home/apt,100
35766933,Brooklyn,Private room,80
35767325,Brooklyn,Private room,35
35767582,Manhattan,Private room,85
35767632,Brooklyn,Entire home/apt,100
35767995,Brooklyn,Private room,75
35768121,Manhattan,Entire home/apt,140
35768150,Manhattan,Entire home/apt,299
35768266,Manhattan,Private room,62
35768324,Manhattan,Private room,45
35768335,Brooklyn,Private room,55
35768373,Queens,Private room,99
35768735,Brooklyn,Private room,130
35768873,Brooklyn,Entire home/apt,300
35769795,Manhattan,Private room,75
35770104,Brooklyn,Entire home/apt,350
35770530,Brooklyn,Entire home/apt,195
35770687,Brooklyn,Private room,60
35770783,Queens,Entire home/apt,110
35771605,Brooklyn,Private room,70
35771730,Brooklyn,Private room,50
35771989,Brooklyn,Private room,80
35772228,Brooklyn,Shared room,33
35772374,Brooklyn,Entire home/apt,399
35772999,Manhattan,Entire home/apt,350
35773859,Brooklyn,Private room,100
35774669,Brooklyn,Private room,95
35776956,Queens,Private room,46
35777392,Brooklyn,Private room,86
35783252,Manhattan,Private room,85
35783942,Manhattan,Private room,66
35784049,Manhattan,Private room,105
35785973,Staten Island,Entire home/apt,199
35788042,Manhattan,Private room,150
35788732,Queens,Entire home/apt,135
35789093,Queens,Entire home/apt,120
35789987,Brooklyn,Entire home/apt,120
35790090,Manhattan,Entire home/apt,89
35790417,Queens,Entire home/apt,135
35791289,Manhattan,Private room,43
35791325,Manhattan,Entire home/apt,500
35792068,Brooklyn,Entire home/apt,130
35792968,Queens,Entire home/apt,139
35793455,Manhattan,Private room,150
35793693,Manhattan,Entire home/apt,180
35793784,Manhattan,Entire home/apt,270
35793925,Brooklyn,Private room,70
35794273,Brooklyn,Private room,130
35794314,Manhattan,Entire home/apt,275
35794415,Manhattan,Entire home/apt,650
35794618,Brooklyn,Private room,160
35795510,Brooklyn,Entire home/apt,120
35795817,Manhattan,Entire home/apt,220
35795970,Manhattan,Entire home/apt,190
35796073,Manhattan,Private room,61
35796194,Manhattan,Entire home/apt,189
35796952,Brooklyn,Private room,70
35797061,Manhattan,Entire home/apt,199
35798549,Manhattan,Entire home/apt,145
35798611,Brooklyn,Private room,100
35798701,Manhattan,Entire home/apt,180
35799445,Manhattan,Entire home/apt,190
35799708,Manhattan,Entire home/apt,190
35799984,Brooklyn,Private room,70
35800046,Manhattan,Entire home/apt,1100
35800182,Manhattan,Entire home/apt,190
35800352,Queens,Private room,49
35800448,Manhattan,Entire home/apt,190
35800600,Bronx,Private room,36
35800764,Manhattan,Entire home/apt,340
35800768,Manhattan,Entire home/apt,300
35800903,Manhattan,Entire home/apt,300
35801208,Brooklyn,Entire home/apt,101
35801421,Manhattan,Entire home/apt,190
35803121,Brooklyn,Private room,50
35803274,Queens,Private room,50
35803557,Manhattan,Private room,80
35803559,Brooklyn,Entire home/apt,125
35803621,Queens,Private room,60
35803740,Manhattan,Entire home/apt,200
35804219,Brooklyn,Private room,40
35804587,Bronx,Private room,55
35804589,Queens,Shared room,110
35804885,Brooklyn,Entire home/apt,100
35805037,Brooklyn,Entire home/apt,225
35805094,Brooklyn,Private room,60
35805262,Manhattan,Entire home/apt,225
35805474,Brooklyn,Entire home/apt,199
35807159,Brooklyn,Entire home/apt,100
35807376,Manhattan,Entire home/apt,225
35807411,Queens,Private room,50
35807543,Queens,Entire home/apt,250
35808103,Manhattan,Entire home/apt,350
35808316,Manhattan,Entire home/apt,199
35808498,Manhattan,Entire home/apt,350
35808578,Brooklyn,Private room,45
35808986,Brooklyn,Private room,65
35809169,Brooklyn,Entire home/apt,199
35809258,Brooklyn,Entire home/apt,169
35809289,Brooklyn,Private room,50
35810926,Brooklyn,Entire home/apt,210
35811237,Manhattan,Entire home/apt,95
35812122,Manhattan,Private room,189
35816788,Manhattan,Entire home/apt,145
35817430,Brooklyn,Entire home/apt,159
35819469,Manhattan,Entire home/apt,299
35821347,Brooklyn,Entire home/apt,399
35822763,Brooklyn,Private room,85
35823101,Brooklyn,Entire home/apt,75
35823611,Manhattan,Entire home/apt,145
35825111,Manhattan,Entire home/apt,168
35826493,Brooklyn,Entire home/apt,150
35826544,Queens,Entire home/apt,225
35826827,Manhattan,Entire home/apt,177
35827321,Manhattan,Entire home/apt,199
35827378,Brooklyn,Entire home/apt,139
35827600,Brooklyn,Private room,50
35828713,Manhattan,Entire home/apt,300
35828913,Manhattan,Entire home/apt,280
35829338,Brooklyn,Entire home/apt,295
35829544,Manhattan,Entire home/apt,280
35829570,Brooklyn,Entire home/apt,116
35830404,Manhattan,Entire home/apt,155
35830870,Manhattan,Entire home/apt,175
35830892,Brooklyn,Private room,120
35830998,Brooklyn,Private room,59
35831203,Manhattan,Entire home/apt,155
35831474,Manhattan,Entire home/apt,165
35831503,Brooklyn,Entire home/apt,250
35831833,Manhattan,Entire home/apt,165
35832547,Manhattan,Entire home/apt,295
35832561,Manhattan,Private room,150
35833041,Manhattan,Entire home/apt,750
35833383,Brooklyn,Entire home/apt,140
35833554,Brooklyn,Entire home/apt,115
35834284,Manhattan,Entire home/apt,199
35834935,Brooklyn,Entire home/apt,140
35835601,Brooklyn,Private room,80
35835936,Manhattan,Entire home/apt,151
35836163,Brooklyn,Private room,75
35836317,Manhattan,Entire home/apt,288
35836471,Brooklyn,Entire home/apt,188
35837250,Brooklyn,Entire home/apt,195
35837998,Manhattan,Entire home/apt,250
35838750,Brooklyn,Private room,50
35839059,Brooklyn,Entire home/apt,100
35839537,Manhattan,Entire home/apt,99
35839702,Brooklyn,Entire home/apt,125
35839810,Brooklyn,Private room,50
35840369,Staten Island,Entire home/apt,78
35840564,Queens,Entire home/apt,215
35841083,Queens,Private room,60
35841291,Manhattan,Private room,100
35841507,Brooklyn,Entire home/apt,175
35842224,Brooklyn,Entire home/apt,87
35842254,Brooklyn,Entire home/apt,150
35842268,Manhattan,Entire home/apt,177
35842456,Queens,Private room,54
35842545,Brooklyn,Entire home/apt,115
35842576,Manhattan,Entire home/apt,223
35842999,Manhattan,Entire home/apt,220
35843422,Queens,Private room,75
35843964,Manhattan,Entire home/apt,125
35844248,Manhattan,Entire home/apt,115
35844386,Brooklyn,Shared room,50
35844745,Brooklyn,Entire home/apt,250
35845267,Queens,Entire home/apt,125
35845453,Brooklyn,Entire home/apt,189
35845476,Manhattan,Private room,89
35846059,Manhattan,Entire home/apt,500
35847458,Brooklyn,Private room,50
35847646,Bronx,Entire home/apt,220
35848679,Queens,Private room,60
35850605,Manhattan,Private room,65
35850990,Manhattan,Private room,70
35855199,Manhattan,Private room,80
35855969,Manhattan,Private room,80
35856471,Bronx,Entire home/apt,309
35856599,Brooklyn,Private room,78
35858194,Manhattan,Private room,119
35859800,Manhattan,Entire home/apt,600
35860327,Brooklyn,Private room,50
35860350,Brooklyn,Private room,65
35860425,Manhattan,Entire home/apt,323
35860626,Brooklyn,Entire home/apt,300
35862574,Brooklyn,Entire home/apt,170
35863145,Brooklyn,Entire home/apt,1500
35863336,Manhattan,Entire home/apt,174
35863730,Queens,Private room,56
35864796,Queens,Entire home/apt,350
35864932,Manhattan,Entire home/apt,350
35865346,Queens,Entire home/apt,129
35865788,Queens,Entire home/apt,175
35866148,Brooklyn,Entire home/apt,150
35866165,Brooklyn,Entire home/apt,150
35866719,Bronx,Private room,125
35867138,Manhattan,Entire home/apt,180
35867271,Manhattan,Entire home/apt,229
35867917,Brooklyn,Entire home/apt,99
35867923,Brooklyn,Private room,80
35868549,Manhattan,Entire home/apt,170
35868596,Brooklyn,Private room,63
35869234,Manhattan,Entire home/apt,198
35869466,Manhattan,Entire home/apt,180
35870390,Manhattan,Entire home/apt,550
35871036,Queens,Entire home/apt,90
35871317,Brooklyn,Entire home/apt,130
35871510,Manhattan,Entire home/apt,135
35871511,Manhattan,Entire home/apt,165
35871515,Manhattan,Entire home/apt,165
35871541,Manhattan,Entire home/apt,600
35872009,Brooklyn,Private room,70
35872024,Brooklyn,Private room,65
35872972,Queens,Entire home/apt,230
35873124,Brooklyn,Private room,60
35873317,Manhattan,Entire home/apt,135
35874052,Manhattan,Private room,49
35874420,Manhattan,Entire home/apt,156
35874530,Brooklyn,Entire home/apt,300
35874763,Manhattan,Entire home/apt,269
35874901,Queens,Private room,35
35875111,Brooklyn,Entire home/apt,125
35875206,Queens,Entire home/apt,250
35875685,Manhattan,Private room,80
35875858,Queens,Private room,50
35876030,Brooklyn,Entire home/apt,300
35876147,Brooklyn,Entire home/apt,67
35876236,Manhattan,Entire home/apt,400
35876561,Queens,Entire home/apt,169
35876621,Brooklyn,Entire home/apt,75
35876721,Queens,Private room,140
35876805,Brooklyn,Private room,50
35877559,Bronx,Private room,39
35877681,Bronx,Private room,39
35877755,Manhattan,Entire home/apt,350
35877927,Bronx,Entire home/apt,99
35878332,Brooklyn,Entire home/apt,275
35878473,Queens,Entire home/apt,120
35878481,Brooklyn,Entire home/apt,282
35878775,Brooklyn,Entire home/apt,185
35878814,Brooklyn,Entire home/apt,275
35879296,Manhattan,Private room,110
35879563,Brooklyn,Entire home/apt,90
35879684,Brooklyn,Entire home/apt,299
35880079,Brooklyn,Private room,75
35880571,Manhattan,Entire home/apt,168
35880602,Brooklyn,Private room,30
35880719,Manhattan,Entire home/apt,495
35880886,Manhattan,Entire home/apt,100
35881157,Brooklyn,Private room,30
35881328,Queens,Private room,79
35881347,Bronx,Private room,53
35881797,Brooklyn,Entire home/apt,595
35882372,Brooklyn,Entire home/apt,500
35882973,Manhattan,Entire home/apt,189
35883107,Manhattan,Entire home/apt,299
35883990,Brooklyn,Private room,70
35884220,Manhattan,Entire home/apt,350
35884299,Manhattan,Entire home/apt,80
35886159,Queens,Private room,80
35891506,Bronx,Private room,100
35892874,Manhattan,Entire home/apt,200
35893569,Manhattan,Entire home/apt,180
35896695,Brooklyn,Private room,45
35898307,Manhattan,Entire home/apt,750
35898731,Queens,Private room,50
35899414,Brooklyn,Entire home/apt,75
35899551,Brooklyn,Private room,135
35899864,Brooklyn,Entire home/apt,150
35900132,Bronx,Entire home/apt,150
35900353,Manhattan,Entire home/apt,600
35900875,Manhattan,Private room,99
35900993,Brooklyn,Private room,85
35901040,Staten Island,Entire home/apt,190
35901703,Manhattan,Entire home/apt,129
35901922,Brooklyn,Entire home/apt,89
35902528,Queens,Private room,375
35903152,Brooklyn,Entire home/apt,90
35903155,Manhattan,Entire home/apt,450
35903262,Brooklyn,Entire home/apt,220
35903391,Manhattan,Private room,50
35904221,Brooklyn,Entire home/apt,220
35904308,Queens,Private room,60
35904454,Manhattan,Entire home/apt,225
35904939,Queens,Private room,100
35906345,Brooklyn,Entire home/apt,100
35907127,Manhattan,Entire home/apt,280
35907197,Queens,Private room,65
35907244,Brooklyn,Shared room,45
35907389,Brooklyn,Private room,62
35907876,Manhattan,Entire home/apt,315
35908075,Queens,Entire home/apt,500
35909458,Manhattan,Entire home/apt,399
35909488,Brooklyn,Entire home/apt,164
35911322,Brooklyn,Private room,60
35912030,Manhattan,Entire home/apt,180
35912059,Manhattan,Entire home/apt,499
35912471,Brooklyn,Private room,35
35913114,Manhattan,Entire home/apt,229
35913850,Queens,Private room,50
35914333,Manhattan,Private room,79
35914591,Manhattan,Entire home/apt,307
35914632,Manhattan,Entire home/apt,225
35915030,Brooklyn,Entire home/apt,145
35915753,Queens,Entire home/apt,85
35915754,Brooklyn,Entire home/apt,110
35916310,Bronx,Private room,40
35916489,Queens,Private room,180
35916694,Manhattan,Entire home/apt,299
35916778,Brooklyn,Private room,60
35916821,Manhattan,Entire home/apt,199
35916913,Manhattan,Entire home/apt,299
35920784,Manhattan,Private room,80
35921065,Manhattan,Private room,80
35929061,Manhattan,Entire home/apt,450
35931169,Brooklyn,Shared room,115
35931422,Brooklyn,Private room,100
35932913,Manhattan,Private room,150
35933715,Queens,Private room,85
35933956,Manhattan,Entire home/apt,375
35934018,Queens,Entire home/apt,105
35934191,Manhattan,Entire home/apt,179
35934279,Brooklyn,Entire home/apt,250
35934299,Brooklyn,Entire home/apt,195
35934686,Manhattan,Entire home/apt,189
35935010,Brooklyn,Entire home/apt,195
35935104,Manhattan,Entire home/apt,150
35935180,Queens,Private room,100
35935675,Manhattan,Private room,100
35935711,Brooklyn,Private room,55
35936418,Manhattan,Entire home/apt,699
35936469,Manhattan,Shared room,30
35936654,Brooklyn,Entire home/apt,350
35936791,Manhattan,Entire home/apt,230
35937183,Manhattan,Entire home/apt,350
35937316,Manhattan,Private room,100
35937388,Brooklyn,Private room,49
35937891,Manhattan,Entire home/apt,699
35938183,Brooklyn,Entire home/apt,190
35938640,Brooklyn,Entire home/apt,110
35939197,Brooklyn,Private room,30
35939513,Brooklyn,Private room,99
35939585,Manhattan,Private room,63
35939805,Brooklyn,Private room,45
35940079,Brooklyn,Entire home/apt,220
35940153,Manhattan,Entire home/apt,179
35941038,Manhattan,Entire home/apt,249
35941134,Brooklyn,Private room,60
35941376,Manhattan,Private room,250
35941870,Brooklyn,Entire home/apt,200
35941974,Manhattan,Entire home/apt,290
35942603,Queens,Entire home/apt,88
35943320,Manhattan,Entire home/apt,199
35943489,Manhattan,Entire home/apt,125
35943602,Bronx,Entire home/apt,79
35943648,Brooklyn,Entire home/apt,550
35943649,Manhattan,Entire home/apt,300
35944364,Manhattan,Entire home/apt,225
35944768,Brooklyn,Entire home/apt,260
35944866,Brooklyn,Entire home/apt,185
35944908,Brooklyn,Entire home/apt,280
35945025,Brooklyn,Entire home/apt,249
35945192,Queens,Private room,90
35945228,Manhattan,Private room,47
35945256,Queens,Entire home/apt,128
35945823,Queens,Entire home/apt,220
35945859,Queens,Entire home/apt,258
35945923,Queens,Entire home/apt,90
